node_id,node_type,name,match_id,innings_index,over,ball_in_over
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12.6,ball,12.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,12,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13,over,13,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,13,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13.1,ball,13.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,13,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13.2,ball,13.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,13,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13.3,ball,13.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,13,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13.4,ball,13.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,13,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13.5,ball,13.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,13,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:13.6,ball,13.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,13,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14,over,14,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,14,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14.1,ball,14.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,14,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14.2,ball,14.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,14,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14.3,ball,14.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,14,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14.4,ball,14.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,14,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14.5,ball,14.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,14,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:14.6,ball,14.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,14,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15,over,15,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,15,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15.1,ball,15.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,15,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15.2,ball,15.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,15,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15.3,ball,15.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,15,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15.4,ball,15.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,15,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15.5,ball,15.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,15,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:15.6,ball,15.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,15,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16,over,16,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,16,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16.1,ball,16.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,16,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16.2,ball,16.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,16,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16.3,ball,16.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,16,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16.4,ball,16.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,16,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16.5,ball,16.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,16,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:16.6,ball,16.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,16,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17,over,17,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,17,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17.1,ball,17.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,17,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17.2,ball,17.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,17,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17.3,ball,17.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,17,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17.4,ball,17.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,17,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17.5,ball,17.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,17,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:17.6,ball,17.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,17,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18,over,18,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,18,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18.1,ball,18.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,18,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18.2,ball,18.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,18,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18.3,ball,18.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,18,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18.4,ball,18.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,18,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18.5,ball,18.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,18,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:18.6,ball,18.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,18,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19,over,19,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,19,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19.1,ball,19.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,19,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19.2,ball,19.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,19,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19.3,ball,19.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,19,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19.4,ball,19.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,19,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19.5,ball,19.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,19,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:19.6,ball,19.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,19,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20,over,20,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,20,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20.1,ball,20.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,20,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20.2,ball,20.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,20,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20.3,ball,20.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,20,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20.4,ball,20.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,20,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20.5,ball,20.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,20,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:20.6,ball,20.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,20,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21,over,21,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,21,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21.1,ball,21.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,21,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21.2,ball,21.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,21,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21.3,ball,21.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,21,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21.4,ball,21.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,21,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21.5,ball,21.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,21,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:21.6,ball,21.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,21,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22,over,22,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,22,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22.1,ball,22.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,22,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22.2,ball,22.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,22,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22.3,ball,22.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,22,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22.4,ball,22.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,22,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22.5,ball,22.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,22,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:22.6,ball,22.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,22,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23,over,23,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,23,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23.1,ball,23.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,23,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23.2,ball,23.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,23,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23.3,ball,23.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,23,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23.4,ball,23.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,23,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23.5,ball,23.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,23,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:23.6,ball,23.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,23,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:24,over,24,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,24,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:24.1,ball,24.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,24,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:24.2,ball,24.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,24,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:24.3,ball,24.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,24,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:24.4,ball,24.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,24,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:24.5,ball,24.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,24,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:24.6,ball,24.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,24,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:25,over,25,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,25,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:25.1,ball,25.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,25,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:25.2,ball,25.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,25,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:25.3,ball,25.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,25,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:25.4,ball,25.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,25,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:25.5,ball,25.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,25,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:25.6,ball,25.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,25,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:26,over,26,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,26,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:26.1,ball,26.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,26,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:26.2,ball,26.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,26,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:26.3,ball,26.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,26,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:26.4,ball,26.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,26,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:26.5,ball,26.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,26,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:26.6,ball,26.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,26,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:27,over,27,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,27,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:27.1,ball,27.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,27,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:27.2,ball,27.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,27,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:27.3,ball,27.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,27,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:27.4,ball,27.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,27,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:27.5,ball,27.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,27,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:27.6,ball,27.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,27,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:28,over,28,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,28,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:28.1,ball,28.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,28,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:28.2,ball,28.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,28,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:28.3,ball,28.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,28,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:28.4,ball,28.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,28,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:28.5,ball,28.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,28,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:28.6,ball,28.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,28,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:29,over,29,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,29,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:29.1,ball,29.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,29,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:29.2,ball,29.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,29,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:29.3,ball,29.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,29,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:29.4,ball,29.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,29,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:29.5,ball,29.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,29,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:29.6,ball,29.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,29,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:30,over,30,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,30,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:30.1,ball,30.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,30,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:30.2,ball,30.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,30,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:30.3,ball,30.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,30,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:30.4,ball,30.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,30,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:30.5,ball,30.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,30,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:30.6,ball,30.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,30,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:31,over,31,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,31,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:31.1,ball,31.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,31,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:31.2,ball,31.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,31,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:31.3,ball,31.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,31,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:31.4,ball,31.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,31,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:31.5,ball,31.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,31,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:31.6,ball,31.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,31,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:32,over,32,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,32,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:32.1,ball,32.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,32,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:32.2,ball,32.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,32,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:32.3,ball,32.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,32,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:32.4,ball,32.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,32,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:32.5,ball,32.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,32,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:32.6,ball,32.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,32,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:33,over,33,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,33,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:33.1,ball,33.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,33,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:33.2,ball,33.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,33,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:33.3,ball,33.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,33,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:33.4,ball,33.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,33,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:33.5,ball,33.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,33,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:33.6,ball,33.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,33,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:34,over,34,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,34,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:34.1,ball,34.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,34,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:34.2,ball,34.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,34,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:34.3,ball,34.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,34,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:34.4,ball,34.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,34,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:34.5,ball,34.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,34,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:34.6,ball,34.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,34,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:35,over,35,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,35,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:35.1,ball,35.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,35,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:35.2,ball,35.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,35,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:35.3,ball,35.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,35,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:35.4,ball,35.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,35,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:35.5,ball,35.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,35,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:35.6,ball,35.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,35,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:36,over,36,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,36,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:36.1,ball,36.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,36,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:36.2,ball,36.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,36,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:36.3,ball,36.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,36,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:36.4,ball,36.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,36,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:36.5,ball,36.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,36,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:36.6,ball,36.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,36,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:37,over,37,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,37,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:37.1,ball,37.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,37,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:37.2,ball,37.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,37,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:37.3,ball,37.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,37,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:37.4,ball,37.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,37,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:37.5,ball,37.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,37,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:37.6,ball,37.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,37,6
